Date,AAPL,AMZN,GOOG,MSFT
2008-02-13,18.485714,77.730003,265.582642,28.959999
2008-02-14,18.20857,75.800003,264.405304,28.5
2008-02-15,17.804285,72.959999,263.108734,28.42
2008-02-19,17.454287,72.080002,252.830582,28.17
2008-02-20,17.688572,73.639999,252.855423,28.219999
2008-02-21,17.362858,69.900002,249.805252,28.1
2008-02-22,17.065714,72.080002,252.259293,27.68
2008-02-25,17.105715,73.269997,241.648315,27.84
2008-02-26,17.021429,71.690002,230.5952,28.379999
2008-02-27,17.565714,70.870003,234.902191,28.26
2008-02-28,18.558571,67.849998,236.159012,27.93
2008-02-29,17.860001,64.470001,234.067612,27.200001
2008-03-03,17.389999,62.43,227.033371,26.99
2008-03-04,17.802856,65.339996,220.863495,27.59
2008-03-05,17.784286,64.989998,222.403473,28.120001
2008-03-06,17.275715,62.740002,214.95195,27.57
2008-03-07,17.464285,64.089996,215.274841,27.870001
2008-03-10,17.098572,63.470001,205.473587,28.049999
2008-03-11,18.192858,67.150002,218.498871,29.280001
2008-03-12,18.004286,66.510002,218.66777,28.629999
2008-03-13,18.277143,68.32,220.073639,28.620001
2008-03-14,18.087143,68.220001,217.545074,27.959999
2008-03-17,18.104286,66.529999,208.5784,28.299999
2008-03-18,18.974285,71.699997,218.161072,29.42
2008-03-19,18.524286,70.169998,214.604202,28.620001
2008-03-20,19.038572,73.190002,215.374191,29.18
2008-03-24,19.932858,75.949997,228.791931,29.17
2008-03-25,20.139999,75.169998,223.933533,29.139999
2008-03-26,20.722857,73.800003,227.614594,28.559999
2008-03-27,20.035715,70.800003,220.605179,28.049999
2008-03-28,20.43,69.760002,217.624557,27.91
2008-03-31,20.5,71.300003,218.811844,28.379999
2008-04-01,21.361429,76.699997,231.350296,29.5
2008-04-02,21.07,77.370003,231.345322,29.16
2008-04-03,21.658571,74.940002,226.089508,29.0
2008-04-04,21.868572,76.870003,234.022903,29.16
2008-04-07,22.27,76.900002,236.8694,29.16
2008-04-08,21.834286,77.300003,232.393509,28.75
2008-04-09,21.634285,74.389999,230.5952,28.889999
2008-04-10,22.078571,74.830002,233.024399,29.110001
2008-04-11,21.02,71.989998,227.246979,28.280001
2008-04-14,21.111429,72.610001,224.370682,28.059999
2008-04-15,21.197144,72.5,221.976257,28.25
2008-04-16,21.957144,74.589996,226.0448,28.950001
2008-04-17,22.07,74.040001,223.317535,29.219999
2008-04-18,23.005714,80.099998,267.962158,30.0
2008-04-21,24.022858,80.18,267.15741,30.42
2008-04-22,22.885714,79.599998,275.706787,30.25
2008-04-23,23.27,81.0,271.479279,31.450001
2008-04-24,24.134285,77.690002,269.765442,31.799999
2008-04-25,24.247143,80.860001,270.272125,29.83
2008-04-28,24.605715,81.970001,274.276093,28.99
2008-04-29,25.007143,80.739998,277.430573,28.639999
2008-04-30,24.85,78.629997,285.289459,28.52
2008-05-01,25.714285,79.360001,294.623749,29.4
2008-05-02,25.848572,77.309998,288.766846,29.24
2008-05-05,26.389999,75.919998,295.527863,29.08
2008-05-06,26.665714,75.709999,291.285461,29.700001
2008-05-07,26.084286,73.18,287.629242,29.209999
2008-05-08,26.437143,72.790001,289.621307,29.27
2008-05-09,26.207144,72.410004,284.747986,29.389999
2008-05-12,26.879999,74.529999,290.580048,29.99
2008-05-13,27.137142,74.559998,289.616333,29.780001
2008-05-14,26.608572,74.199997,286.287964,29.93
2008-05-15,27.104286,76.120003,288.622772,30.450001
2008-05-16,26.802856,76.459999,288.160797,29.99
2008-05-19,26.228571,82.290001,286.894043,29.459999
2008-05-20,26.557142,80.720001,287.430542,28.76
2008-05-21,25.455715,78.300003,273.217987,28.25
2008-05-22,25.292856,79.260002,272.954681,28.469999
2008-05-23,25.881428,78.349998,270.550323,28.049999
2008-05-27,26.632856,80.620003,278.637726,28.440001
2008-05-28,26.715714,80.080002,282.284027,28.18
2008-05-29,26.67,80.349998,289.616333,28.309999
2008-05-30,26.964285,81.620003,291.007263,28.32
2008-06-02,26.585714,80.230003,285.642181,27.799999
2008-06-03,26.481428,80.110001,281.817047,27.309999
2008-06-04,26.455715,81.5,284.261169,27.540001
2008-06-05,27.061428,84.510002,291.255676,28.299999
2008-06-06,26.52,80.629997,281.66803,27.49
2008-06-09,25.944286,79.43,277.132507,27.709999
2008-06-10,26.52,79.620003,275.294464,27.889999
2008-06-11,25.83,77.279999,270.83847,27.120001
2008-06-12,24.751429,76.150002,274.688416,28.24
2008-06-13,24.624287,79.169998,283.908447,29.07
2008-06-16,25.262857,81.699997,284.55426,28.93
2008-06-17,25.918571,82.970001,282.890076,28.799999
2008-06-18,25.535715,82.519997,279.372955,28.459999
2008-06-19,25.842857,84.260002,278.289978,28.93
2008-06-20,25.038572,81.099998,271.449493,28.23
2008-06-23,24.737143,80.68,270.843414,27.969999
2008-06-24,24.75,79.639999,269.397827,27.73
2008-06-25,25.341429,80.510002,273.719727,28.35
2008-06-26,24.037144,76.300003,262.701385,27.75
2008-06-27,24.298571,74.660004,262.328796,27.629999
2008-06-30,23.92,73.330002,261.509125,27.51
2008-07-01,24.954287,73.620003,265.637299,26.870001
2008-07-02,24.025715,71.440002,261.817139,25.879999
2008-07-03,24.302856,72.0,266.764954,25.98
2008-07-07,25.022858,72.489998,270.197632,26.030001
2008-07-08,25.65,75.040001,275.473297,25.85
2008-07-09,24.892857,70.610001,269.025238,25.23
2008-07-10,25.232857,70.629997,268.538422,25.450001
2008-07-11,24.654285,68.540001,265.175293,25.25
2008-07-14,24.84,66.279999,259.124634,25.15
2008-07-15,24.234285,67.029999,256.377502,26.15
2008-07-16,24.687143,71.839996,266.069489,27.26
2008-07-17,24.544285,72.110001,264.99646,27.52
2008-07-18,23.592857,69.120003,239.104858,25.860001
2008-07-21,23.755714,68.480003,232.8853,25.639999
2008-07-22,23.145714,67.970001,237.013458,25.799999
2008-07-23,23.751429,70.540001,243.029327,26.43
2008-07-24,22.718571,78.720001,236.27327,25.440001
2008-07-25,23.16,78.309998,244.400406,26.16
2008-07-28,22.057142,75.980003,237.018417,25.5
2008-07-29,22.440001,78.209999,239.994064,26.110001
2008-07-30,22.84,78.209999,239.79039,26.23
2008-07-31,22.707144,76.339996,235.344315,25.719999
2008-08-01,22.379999,75.75,232.41835,25.440001
2008-08-04,21.889999,75.709999,230.004044,25.280001
2008-08-05,22.948572,79.110001,238.374603,26.209999
2008-08-06,23.455715,78.089996,241.598633,27.02
2008-08-07,23.367144,76.949997,238.011963,27.389999
2008-08-08,24.221428,80.510002,245.905624,28.129999
2008-08-11,24.794285,88.089996,248.801788,27.9
2008-08-12,25.247143,87.25,249.681061,28.120001
2008-08-13,25.614286,86.690002,248.399399,27.91
2008-08-14,25.617144,88.029999,251.111755,27.91
2008-08-15,25.105715,86.400002,253.426697,27.809999
2008-08-18,25.055714,83.110001,247.539993,27.690001
2008-08-19,24.790001,81.290001,243.665192,27.32
2008-08-20,25.120001,82.129997,240.932968,27.290001
2008-08-21,24.898571,83.260002,241.693024,27.18
2008-08-22,25.255714,85.260002,243.7099,27.84
2008-08-25,24.65,82.849998,239.944397,27.66
2008-08-26,24.805714,81.760002,235.547989,27.27
2008-08-27,24.952858,81.730003,232.776016,27.559999
2008-08-28,24.82,83.419998,235.359222,27.940001
2008-08-29,24.218571,80.809998,230.148102,27.290001
2008-09-02,23.741428,81.410004,231.12178,27.1
2008-09-03,23.851429,80.769997,230.704483,26.9
2008-09-04,23.031429,78.029999,223.675201,26.35
2008-09-05,22.882856,79.190002,220.689621,25.65
2008-09-08,22.559999,81.160004,208.618134,26.120001
2008-09-09,21.668571,79.040001,207.97731,26.1
2008-09-10,21.658571,76.739998,205.741852,26.440001
2008-09-11,21.807142,79.510002,215.473557,27.34
2008-09-12,21.277143,78.300003,217.415924,27.620001
2008-09-15,20.051428,77.339996,215.528198,26.82
2008-09-16,19.982857,78.730003,220.03389,25.99
2008-09-17,18.261429,71.540001,205.905777,24.57
2008-09-18,19.155714,76.5,218.121338,25.26
2008-09-19,20.129999,81.0,223.123795,25.16
2008-09-22,18.721428,74.93,213.680222,25.4
2008-09-23,18.120001,71.760002,213.248032,25.440001
2008-09-24,18.387142,69.959999,216.149155,25.719999
2008-09-25,18.847143,72.080002,218.379654,26.610001
2008-09-26,18.32,70.699997,214.127304,27.4
2008-09-29,15.037143,63.349998,189.268982,25.01
2008-09-30,16.237143,72.760002,198.965912,26.690001
2008-10-01,15.588572,69.580002,204.529724,26.48
2008-10-02,14.3,67.360001,193.983322,26.25
2008-10-03,13.867143,67.0,192.204895,26.32
2008-10-06,14.02,65.230003,184.405624,24.91
2008-10-07,12.737143,58.52,171.887039,23.23
2008-10-08,12.827143,61.02,167.96257,23.01
2008-10-09,12.677143,56.0,163.427063,22.299999
2008-10-10,13.828571,56.25,164.927307,21.5
2008-10-13,15.751429,62.02,189.278915,25.5
2008-10-14,14.868571,55.860001,180.18309,24.1
2008-10-15,13.992857,48.720001,168.489136,22.66
2008-10-16,14.555715,50.290001,175.369385,24.190001
2008-10-17,13.914286,50.650002,185.066315,23.93
2008-10-20,14.062857,52.970001,188.434418,24.719999
2008-10-21,13.07,50.23,180.202957,23.360001
2008-10-22,13.838572,49.990002,176.685822,21.530001
2008-10-23,14.032857,50.32,175.021652,22.32
2008-10-24,13.768572,48.959999,168.548752,21.959999
2008-10-27,13.155714,49.580002,163.68042,21.18
2008-10-28,14.272857,56.040001,183.183563,23.1
2008-10-29,14.935715,56.889999,177.843307,23.0
2008-10-30,15.862857,56.709999,178.682846,22.629999
2008-10-31,15.37,57.240002,178.518906,22.33
2008-11-03,15.28,55.77,172.125488,22.620001
2008-11-04,15.855714,58.450001,182.284409,23.530001
2008-11-05,14.757143,51.98,170.014221,22.08
2008-11-06,14.157143,47.220001,164.539825,20.879999
2008-11-07,14.034286,49.209999,164.500092,21.5
2008-11-10,13.697143,48.459999,158.360016,21.299999
2008-11-11,13.538571,46.299999,154.723679,21.200001
2008-11-12,12.874286,41.560001,144.559784,20.299999
2008-11-13,13.777143,44.93,155.031662,21.25
2008-11-14,12.891429,41.75,154.008331,20.059999
2008-11-17,12.591429,39.689999,149.090317,19.32
2008-11-18,12.844286,38.439999,147.749039,19.620001
2008-11-19,12.327143,35.84,139.184738,18.290001
2008-11-20,11.498571,35.029999,128.94136,17.530001
2008-11-21,11.797143,37.869999,130.367081,19.68
2008-11-24,13.278571,42.5,127.888214,20.690001
2008-11-25,12.971429,42.189999,140.113693,19.99
2008-11-26,13.571428,43.959999,145.101257,20.49
2008-11-28,13.238571,42.700001,145.533447,20.219999
2008-12-01,12.704286,40.470001,132.13559,18.610001
2008-12-02,13.21,41.189999,136.666122,19.15
2008-12-03,13.7,45.209999,138.812164,19.870001
2008-12-04,13.058572,47.32,136.2836,19.110001
2008-12-05,13.428572,48.259998,141.077423,19.870001
2008-12-08,14.245714,51.41,150.078888,21.01
2008-12-09,14.294286,51.25,151.996414,20.6
2008-12-10,14.03,49.700001,153.412201,20.610001
2008-12-11,13.571428,48.25,149.139984,19.450001
2008-12-12,14.038571,51.25,156.859772,19.360001
2008-12-15,13.535714,48.849998,154.331223,19.040001
2008-12-16,13.632857,52.630001,161.58902,20.110001
2008-12-17,12.737143,53.18,156.601456,19.66
2008-12-18,12.775714,52.080002,154.137482,19.299999
2008-12-19,12.857142,51.560001,154.08284,19.120001
2008-12-22,12.248571,49.84,147.595032,19.18
2008-12-23,12.34,51.080002,148.047104,19.280001
2008-12-24,12.148571,51.439999,150.49617,19.17
2008-12-26,12.258572,51.779999,149.209534,19.129999
2008-12-29,12.372857,49.400002,147.749039,18.959999
2008-12-30,12.327143,50.759998,150.575653,19.34
2008-12-31,12.192857,51.279999,152.830978,19.440001
2009-01-02,12.964286,54.360001,159.621811,20.33
2009-01-05,13.511429,54.060001,162.965073,20.52
2009-01-06,13.288571,57.360001,165.950653,20.76
2009-01-07,13.001429,56.200001,159.964584,19.51
2009-01-08,13.242857,57.16,161.544312,20.120001
2009-01-09,12.94,55.509998,156.517014,19.52
2009-01-12,12.665714,51.919998,155.334702,19.469999
2009-01-13,12.53,51.450001,156.144424,19.82
2009-01-14,12.19,48.490002,149.512558,19.09
2009-01-15,11.911428,51.439999,148.528961,19.24
2009-01-16,11.761429,51.59,148.86676,19.709999
2009-01-20,11.171429,48.439999,140.461441,18.48
2009-01-21,11.832857,50.540001,150.560745,19.379999
2009-01-22,12.622857,49.939999,152.259705,17.110001
2009-01-23,12.622857,50.630001,161.300888,17.200001
2009-01-26,12.805715,49.630001,160.88858,17.629999
2009-01-27,12.961429,48.439999,164.668991,17.66
2009-01-28,13.457143,50.360001,173.20845,18.040001
2009-01-29,13.285714,50.0,170.550735,17.59
2009-01-30,12.875714,58.82,168.171204,17.1
2009-02-02,13.072857,61.150002,169.184616,17.83
2009-02-03,13.282857,63.59,169.125,18.5
2009-02-04,13.364285,61.060001,170.391769,18.629999
2009-02-05,13.78,63.18,175.717133,19.040001
2009-02-06,14.245714,66.550003,184.440399,19.66
2009-02-09,14.644286,66.709999,188.161194,19.440001
2009-02-10,13.975715,63.310001,178.096649,18.799999
2009-02-11,13.831429,64.349998,177.863174,19.209999
2009-02-12,14.181429,63.959999,180.35199,19.26
2009-02-13,14.165714,63.259998,177.684341,19.09
2009-02-17,13.504286,61.669998,170.22287,18.09
2009-02-18,13.481428,62.349998,175.414093,18.120001
2009-02-19,12.948571,61.950001,170.212936,17.91
2009-02-20,13.028571,63.860001,172.105621,18.0
2009-02-23,12.421429,61.709999,163.963577,17.209999
2009-02-24,12.892858,65.599998,171.608856,17.17
2009-02-25,13.022857,63.709999,169.716156,16.959999
2009-02-26,12.741428,62.34,167.500565,16.42
2009-02-27,12.758572,64.790001,167.902954,16.15
2009-03-02,12.562857,61.990002,162.522949,15.79
2009-03-03,12.624286,61.700001,161.68837,15.88
2009-03-04,13.024285,64.809998,158.429565,16.120001
2009-03-05,12.691428,64.769997,151.832474,15.27
2009-03-06,12.185715,61.689999,153.28801,15.28
2009-03-09,11.872857,60.490002,144.505127,15.15
2009-03-10,12.661428,65.709999,153.089294,16.48
2009-03-11,13.24,68.540001,157.927826,17.110001
2009-03-12,13.764286,69.580002,160.719681,17.01
2009-03-13,13.704286,68.629997,161.161804,16.65
2009-03-16,13.631429,66.980003,158.812088,16.25
2009-03-17,14.237143,71.349998,166.586517,16.9
2009-03-18,14.502857,71.25,165.473755,16.959999
2009-03-19,14.517143,70.099998,163.903961,17.139999
2009-03-20,14.512857,69.959999,164.013245,17.059999
2009-03-23,15.38,75.580002,173.173676,18.33
2009-03-24,15.214286,72.809998,172.463287,17.93
2009-03-25,15.212857,72.400002,170.923309,17.879999
2009-03-26,15.695714,73.690002,175.503525,18.83
2009-03-27,15.264286,70.519997,172.726578,18.129999
2009-03-30,14.927143,71.440002,170.237762,17.48
2009-03-31,15.017143,73.440002,172.905411,18.370001
2009-04-01,15.527143,73.5,175.90094,19.309999
2009-04-02,16.101429,76.339996,180.078766,19.290001
2009-04-03,16.57,78.169998,183.695236,18.75
2009-04-06,16.921429,77.989998,182.930222,18.76
2009-04-07,16.428572,75.510002,178.166199,18.76
2009-04-08,16.617144,76.980003,179.830383,19.190001
2009-04-09,17.081429,79.769997,185.046448,19.67
2009-04-13,17.174286,78.940002,187.833328,19.59
2009-04-14,16.901428,77.220001,183.263046,19.35
2009-04-15,16.805714,74.709999,188.523834,18.83
2009-04-16,17.35,77.25,193.113983,19.76
2009-04-17,17.631428,78.050003,194.852676,19.200001
2009-04-20,17.214285,77.57,188.424484,18.610001
2009-04-21,17.394285,78.739998,189.502472,18.969999
2009-04-22,17.358572,79.199997,190.689743,18.780001
2009-04-23,17.914286,80.610001,191.102066,18.92
2009-04-24,17.700001,84.459999,193.486557,20.91
2009-04-27,17.818571,83.120003,191.727997,20.4
2009-04-28,17.700001,82.400002,190.615234,19.93
2009-04-29,17.877142,79.790001,194.470154,20.25
2009-04-30,17.975714,80.519997,196.705612,20.26
2009-05-01,18.177143,78.959999,195.572983,20.24
2009-05-04,18.867144,79.769997,199.691208,20.190001
2009-05-05,18.95857,81.900002,200.192932,19.790001
2009-05-06,18.928572,81.989998,200.431381,19.790001
2009-05-07,18.437143,79.279999,197.023544,19.32
2009-05-08,18.455715,77.949997,202.348923,19.42
2009-05-11,18.51,78.610001,202.671814,19.32
2009-05-12,17.774286,77.93,198.21579,19.889999
2009-05-13,17.07,74.190002,193.511398,19.75
2009-05-14,17.564285,75.110001,192.497986,20.059999
2009-05-15,17.488571,73.599998,193.739914,20.219999
2009-05-18,18.092857,75.949997,197.137802,20.6
2009-05-19,18.207144,77.870003,198.151215,20.309999
2009-05-20,17.981428,77.970001,197.306717,20.379999
2009-05-21,17.74,75.959999,196.968903,19.82
2009-05-22,17.5,75.639999,195.478607,19.75
2009-05-26,18.682858,78.389999,200.873505,20.34
2009-05-27,19.007143,77.099998,201.469635,20.129999
2009-05-28,19.295713,77.650002,203.873993,20.450001
2009-05-29,19.401428,77.989998,207.266922,20.889999
2009-06-01,19.907143,83.050003,211.901779,21.4
2009-06-02,19.927143,84.93,212.815842,21.4
2009-06-03,20.135714,85.68,214.430344,21.73
2009-06-04,20.534286,85.519997,218.717453,21.83
2009-06-05,20.667143,87.559998,220.724396,22.139999
2009-06-08,20.549999,86.360001,217.967331,22.049999
2009-06-09,20.388571,87.080002,216.402512,22.08
2009-06-10,20.035715,86.589996,214.902267,22.549999
2009-06-11,19.992857,85.690002,213.113907,22.83
2009-06-12,19.567142,84.080002,211.047348,23.33
2009-06-15,19.441429,83.18,207.038422,23.42
2009-06-16,19.478571,82.150002,206.655899,23.450001
2009-06-17,19.368572,82.650002,206.238617,23.68
2009-06-18,19.411428,81.599998,205.692169,23.5
2009-06-19,19.925714,82.959999,208.687683,24.07
2009-06-22,19.624287,79.150002,202.358856,23.280001
2009-06-23,19.144285,77.68,201.529251,23.34
2009-06-24,19.459999,79.269997,203.322586,23.469999
2009-06-25,19.98,82.199997,206.541641,23.790001
2009-06-26,20.348572,83.879997,211.285797,23.35
2009-06-29,20.281429,83.029999,210.6996,23.860001
2009-06-30,20.347143,83.660004,209.432846,23.77
2009-07-01,20.404285,81.599998,208.141235,24.040001
2009-07-02,20.002857,79.32,202.925171,23.370001
2009-07-06,19.801428,78.099998,203.481552,23.200001
2009-07-07,19.342857,75.629997,197.033493,22.530001
2009-07-08,19.602858,77.360001,199.94455,22.559999
2009-07-09,19.48,78.099998,203.869034,22.440001
2009-07-10,19.788572,77.629997,205.861069,22.389999
2009-07-13,20.334286,81.470001,210.779083,23.23
2009-07-14,20.324286,81.949997,210.972824,23.110001
2009-07-15,20.982857,84.550003,217.669266,24.120001
2009-07-16,21.074286,86.110001,219.869965,24.440001
2009-07-17,21.678572,85.849998,213.734863,24.290001
2009-07-20,21.844286,88.230003,213.695114,24.530001
2009-07-21,21.644285,89.010002,212.567459,24.83
2009-07-22,22.391428,88.790001,212.463135,24.799999
2009-07-23,22.545713,93.870003,217.256958,25.559999
2009-07-24,22.855715,86.489998,221.916641,23.450001
2009-07-27,22.871429,84.239998,220.962845,23.110001
2009-07-28,22.857143,84.980003,218.503845,23.469999
2009-07-29,22.861429,84.339996,216.71051,23.799999
2009-07-30,23.255714,86.089996,221.380142,23.809999
2009-07-31,23.341429,85.760002,220.093506,23.52
2009-08-03,23.775715,87.440002,224.643906,23.83
2009-08-04,23.65,85.800003,225.399002,23.77
2009-08-05,23.587143,84.290001,224.112366,23.809999
2009-08-06,23.415714,84.470001,223.724884,23.459999
2009-08-07,23.644285,85.32,227.073105,23.559999
2009-08-10,23.531429,84.440002,226.829697,23.42
2009-08-11,23.261429,83.559998,225.503311,23.129999
2009-08-12,23.615715,85.959999,227.808319,23.530001
2009-08-13,24.059999,84.599998,229.646378,23.620001
2009-08-14,23.825714,83.580002,228.513733,23.690001
2009-08-17,22.798571,81.059998,221.007553,23.25
2009-08-18,23.428572,82.120003,221.201294,23.58
2009-08-19,23.514286,83.0,220.550537,23.65
2009-08-20,23.761429,84.089996,228.717407,23.67
2009-08-21,24.174286,85.0,231.116806,24.41
2009-08-24,24.151428,84.5,232.850525,24.639999
2009-08-25,24.200001,84.190002,234.162003,24.639999
2009-08-26,23.915714,84.0,232.487885,24.549999
2009-08-27,24.207144,84.309998,231.524155,24.690001
2009-08-28,24.292856,82.760002,230.873398,24.68
2009-08-31,24.030001,81.190002,229.343338,24.65
2009-09-01,23.614286,79.160004,226.40744,24.0
2009-09-02,23.597143,78.139999,225.041321,23.860001
2009-09-03,23.792856,78.459999,227.281754,24.110001
2009-09-04,24.33,78.870003,229.159531,24.620001
2009-09-08,24.704287,80.900002,227.828201,24.82
2009-09-09,24.448572,82.239998,230.485916,24.780001
2009-09-10,24.651428,83.849998,233.948395,25.0
2009-09-11,24.594286,84.540001,234.54451,24.860001
2009-09-14,24.817142,83.860001,236.024887,25.0
2009-09-15,25.022858,83.550003,237.227066,25.200001
2009-09-16,25.981428,90.699997,242.567337,25.200001
2009-09-17,26.364286,90.440002,244.271255,25.299999
2009-09-18,26.431429,90.279999,244.14209,25.26
2009-09-21,26.288572,90.559998,246.894196,25.299999
2009-09-22,26.354286,93.75,247.917542,25.77
2009-09-23,26.5,92.379997,247.619476,25.709999
2009-09-24,26.26,92.110001,246.779938,25.940001
2009-09-25,26.052856,90.519997,244.648788,25.549999
2009-09-28,26.592857,92.209999,247.654251,25.83
2009-09-29,26.482857,91.720001,247.654251,25.75
2009-09-30,26.478571,93.360001,246.322906,25.719999
2009-10-01,25.837143,91.040001,242.025848,24.879999
2009-10-02,26.414286,89.849998,240.724319,24.959999
2009-10-05,26.574286,88.669998,242.681595,24.639999
2009-10-06,27.144285,90.910004,247.758575,25.110001
2009-10-07,27.178572,93.970001,257.097839,25.1
2009-10-08,27.038572,95.220001,255.42868,25.67
2009-10-09,27.209999,95.709999,256.457001,25.549999
2009-10-12,27.258572,93.599998,260.326813,25.719999
2009-10-13,27.145714,94.830002,261.355133,25.809999
2009-10-14,27.327143,97.459999,265.930389,25.959999
2009-10-15,27.222857,96.010002,263.242859,26.709999
2009-10-16,26.864286,95.32,273.148438,26.5
2009-10-19,27.122858,94.68,274.2612,26.360001
2009-10-20,28.394285,94.980003,274.077393,26.370001
2009-10-21,29.274286,93.419998,273.769409,26.58
2009-10-22,29.314285,93.449997,275.25473,26.59
2009-10-23,29.134285,118.489998,275.05603,28.02
2009-10-26,28.925714,124.639999,275.314331,28.68
2009-10-27,28.195715,122.07,272.373474,28.59
2009-10-28,27.485714,121.639999,268.404297,28.02
2009-10-29,28.049999,122.580002,273.744568,28.219999
2009-10-30,26.928572,118.809998,266.327789,27.73
2009-11-02,27.044285,118.839996,265.269684,27.879999
2009-11-03,26.964285,118.370003,266.909027,27.530001
2009-11-04,27.258572,117.099998,268.419189,28.059999
2009-11-05,27.718571,120.610001,272.552307,28.469999
2009-11-06,27.762857,126.199997,273.769409,28.52
2009-11-09,28.780001,126.669998,279.437531,28.99
2009-11-10,28.997143,130.149994,281.548798,29.01
2009-11-11,29.035715,129.910004,283.436523,29.120001
2009-11-12,28.855715,130.529999,282.090271,29.360001
2009-11-13,29.207144,132.970001,284.176697,29.629999
2009-11-16,29.518572,131.589996,286.278046,29.540001
2009-11-17,29.571428,131.25,286.87912,30.0
2009-11-18,29.422857,131.289993,286.461853,30.110001
2009-11-19,28.644285,128.990005,284.643677,29.780001
2009-11-20,28.559999,129.660004,283.138458,29.620001
2009-11-23,29.411428,133.0,289.293427,29.940001
2009-11-24,29.205715,132.940002,289.661041,29.91
2009-11-25,29.17,134.029999,290.977478,29.790001
2009-11-27,28.655714,131.740005,288.006805,29.219999
2009-11-30,28.558571,135.910004,289.616333,29.41
2009-12-01,28.138571,138.5,293.029114,30.01
2009-12-02,28.032858,142.25,291.85675,29.780001
2009-12-03,28.068571,141.169998,290.977478,29.83
2009-12-04,27.617144,137.580002,290.614838,29.98
2009-12-07,26.992857,134.210007,291.230835,29.790001
2009-12-08,27.124287,134.110001,291.628235,29.57
2009-12-09,28.257143,131.309998,292.606873,29.709999
2009-12-10,28.061428,135.380005,293.838867,29.870001
2009-12-11,27.809999,134.149994,293.347046,29.85
2009-12-14,28.139999,131.380005,295.940186,30.110001
2009-12-15,27.738571,130.229996,294.653564,30.02
2009-12-16,27.861429,128.360001,296.948639,30.1
2009-12-17,27.408571,126.910004,295.050964,29.6
2009-12-18,27.918571,128.479996,296.282959,30.360001
2009-12-21,28.318571,132.789993,297.40567,30.52
2009-12-22,28.622858,133.75,298.617767,30.82
2009-12-23,28.871429,138.940002,303.863647,30.92
2009-12-24,29.862858,138.470001,307.241699,31.0
2009-12-28,30.23,139.309998,309.422516,31.17
2009-12-29,29.871429,139.410004,307.69873,31.389999
2009-12-30,30.234285,136.490005,309.352966,30.959999
2009-12-31,30.104286,134.520004,307.986847,30.48
2010-01-04,30.572857,133.899994,311.349976,30.950001
2010-01-05,30.625713,134.690002,309.978882,30.959999
2010-01-06,30.138571,132.25,302.164703,30.77
2010-01-07,30.082857,130.0,295.130463,30.450001
2010-01-08,30.282858,133.520004,299.06488,30.66
2010-01-11,30.015715,130.309998,298.612823,30.27
2010-01-12,29.674286,127.349998,293.332153,30.07
2010-01-13,30.092857,129.110001,291.648102,30.35
2010-01-14,29.918571,127.349998,293.019196,30.959999
2010-01-15,29.418571,127.139999,288.126007,30.860001
2010-01-19,30.719999,127.610001,291.911407,31.1
2010-01-20,30.247143,125.779999,288.329681,30.59
2010-01-21,29.724285,126.620003,289.606384,30.01
2010-01-22,28.25,121.43,273.227905,28.959999
2010-01-25,29.01,120.309998,268.255249,29.32
2010-01-26,29.42,119.480003,269.457428,29.5
2010-01-27,29.697144,122.75,269.298462,29.67
2010-01-28,28.469999,126.029999,265.418701,29.16
2010-01-29,27.437143,125.410004,263.257751,28.18
2010-02-01,27.818571,118.870003,264.787811,28.41
2010-02-02,27.98,118.120003,263.843964,28.459999
2010-02-03,28.461428,119.099998,268.662598,28.629999
2010-02-04,27.435715,115.940002,261.687958,27.84
2010-02-05,27.922857,117.389999,263.928406,28.02
2010-02-08,27.731428,116.830002,265.011353,27.719999
2010-02-09,28.027143,118.029999,266.486755,28.01
2010-02-10,27.874287,117.360001,265.498199,27.99
2010-02-11,28.381428,120.089996,266.466888,28.120001
2010-02-12,28.625713,119.660004,264.837494,27.93
2010-02-16,29.057142,117.529999,268.901062,28.35
2010-02-17,28.935715,116.309998,267.366028,28.59
2010-02-18,28.99,118.080002,269.854858,28.969999
2010-02-19,28.809999,117.519997,268.632813,28.77
2010-02-22,28.631428,118.010002,269.64621,28.73
2010-02-23,28.151428,117.239998,265.806183,28.33
2010-02-24,28.665714,119.720001,264.017822,28.629999
2010-02-25,28.857143,118.199997,261.514099,28.6
2010-02-26,29.231428,118.400002,261.697906,28.67
2010-03-01,29.855715,124.540001,264.623871,29.02
2010-03-02,29.835714,125.529999,268.78183,28.459999
2010-03-03,29.904285,125.889999,270.898071,28.459999
2010-03-04,30.101429,128.529999,275.503113,28.629999
2010-03-05,31.278572,128.910004,280.282043,28.59
2010-03-08,31.297142,130.110001,279.422638,28.629999
2010-03-09,31.860001,128.820007,278.285034,28.799999
2010-03-10,32.119999,130.509995,286.362488,28.969999
2010-03-11,32.214287,133.580002,288.692322,29.18
2010-03-12,32.371429,131.820007,287.897491,29.27
2010-03-15,31.977142,131.130005,279.770355,29.290001
2010-03-16,32.064285,131.789993,280.773834,29.370001
2010-03-17,32.017143,131.339996,280.952667,29.629999
2010-03-18,32.092857,132.759995,281.369965,29.610001
2010-03-19,31.75,130.350006,278.190643,29.59
2010-03-22,32.107143,130.470001,276.94873,29.6
2010-03-23,32.622856,129.259995,272.726166,29.879999
2010-03-24,32.767143,128.039993,276.864258,29.65
