Date,AAPL,AMZN,GOOG,MSFT
2008-01-28,16.709183,75.82,276.193634,25.635302
2008-01-29,16.905823,73.949997,273.481262,25.541286
2008-01-30,16.988077,74.209999,272.363525,25.227894
2008-01-31,17.396778,77.699997,280.326752,25.541286
2008-02-01,17.189854,74.629997,256.283112,23.856808
2008-02-04,16.919962,73.949997,246.114258,23.653103
2008-02-05,16.625643,72.089996,251.762527,22.775616
2008-02-06,15.67972,68.489998,249.233978,22.344704
2008-02-07,15.58204,70.910004,250.843506,22.031315
2008-02-08,16.126976,73.5,256.675568,22.376038
2008-02-11,16.637211,75.190002,258.896118,22.101826
2008-02-12,16.047295,74.449997,257.371063,22.203672
2008-02-13,16.630789,77.730003,265.582642,22.689434
2008-02-14,16.381449,75.800003,264.405304,22.329041
2008-02-15,16.017731,72.959999,263.108734,22.266359
2008-02-19,15.702853,72.080002,252.830582,22.156248
2008-02-20,15.913631,73.639999,252.855423,22.195566
2008-02-21,15.620599,69.900002,249.805252,22.101189
2008-02-22,15.353272,72.080002,252.259293,21.770847
2008-02-25,15.389259,73.269997,241.648315,21.89669
2008-02-26,15.313432,71.690002,230.5952,22.321413
2008-02-27,15.803102,70.870003,234.902191,22.227026
2008-02-28,16.696327,67.849998,236.159012,21.967482
2008-02-29,16.067854,64.470001,234.067612,21.393318
2008-03-03,15.645016,62.43,227.033371,21.228149
2008-03-04,16.016445,65.339996,220.863495,21.70006
2008-03-05,15.999743,64.989998,222.403473,22.116915
2008-03-06,15.542201,62.740002,214.95195,21.684332
2008-03-07,15.711848,64.089996,215.274841,21.920286
2008-03-10,15.382832,63.470001,205.473587,22.061855
2008-03-11,16.367311,67.150002,218.498871,23.029278
2008-03-12,16.19766,66.510002,218.66777,22.518038
2008-03-13,16.443144,68.32,220.073639,22.51018
2008-03-14,16.272209,68.220001,217.545074,21.991077
2008-03-17,16.28763,66.529999,208.5784,22.258492
2008-03-18,17.070326,71.699997,218.161072,23.139389
2008-03-19,16.665487,70.169998,214.604202,22.51018
2008-03-20,17.128162,73.190002,215.374191,22.950626
2008-03-24,17.932714,75.949997,228.791931,22.942762
2008-03-25,18.11907,75.169998,223.933533,22.919165
2008-03-26,18.643442,73.800003,227.614594,22.462982
2008-03-27,18.025251,70.800003,220.605179,22.061855
2008-03-28,18.379972,69.760002,217.624557,21.951744
2008-03-31,18.442949,71.300003,218.811844,22.321413
2008-04-01,19.217943,76.699997,231.350296,23.202314
2008-04-02,18.955755,77.370003,231.345322,22.934895
2008-04-03,19.485264,74.940002,226.089508,22.80905
2008-04-04,19.674192,76.870003,234.022903,22.934895
2008-04-07,20.035343,76.900002,236.8694,22.934895
2008-04-08,19.643349,77.300003,232.393509,22.612427
2008-04-09,19.463411,74.389999,230.5952,22.72254
2008-04-10,19.863119,74.830002,233.024399,22.895575
2008-04-11,18.910769,71.989998,227.246979,22.242767
2008-04-14,18.993027,72.610001,224.370682,22.069725
2008-04-15,19.070135,72.5,221.976257,22.21916
2008-04-16,19.753878,74.589996,226.0448,22.769735
2008-04-17,19.855406,74.040001,223.317535,22.982084
2008-04-18,20.697229,80.099998,267.962158,23.595579
2008-04-21,21.612307,80.18,267.15741,23.925911
2008-04-22,20.589268,79.599998,275.706787,23.792202
2008-04-23,20.934999,81.0,271.479279,24.736029
2008-04-24,21.712559,77.690002,269.765442,25.011305
2008-04-25,21.814089,80.860001,270.272125,23.461866
2008-04-28,22.136684,81.970001,274.276093,22.801193
2008-04-29,22.497828,80.739998,277.430573,22.525911
2008-04-30,22.356453,78.629997,285.289459,22.431522
2008-05-01,23.13401,79.360001,294.623749,23.123665
2008-05-02,23.254822,77.309998,288.766846,22.997816
2008-05-05,23.741922,75.919998,295.527863,22.871973
2008-05-06,23.989969,75.709999,291.285461,23.359619
2008-05-07,23.466888,73.18,287.629242,22.974222
2008-05-08,23.784334,72.790001,289.621307,23.021414
2008-05-09,23.577419,72.410004,284.747986,23.115797
2008-05-12,24.182755,74.529999,290.580048,23.587706
2008-05-13,24.414095,74.559998,289.616333,23.508762
2008-05-14,23.938564,74.199997,286.287964,23.627176
2008-05-15,24.384537,76.120003,288.622772,24.037674
2008-05-16,24.113356,76.459999,288.160797,23.674543
2008-05-19,23.596695,82.290001,286.894043,23.256155
2008-05-20,23.892296,80.720001,287.430542,22.703566
2008-05-21,22.901386,78.300003,273.217987,22.300961
2008-05-22,22.754873,79.260002,272.954681,22.474632
2008-05-23,23.284384,78.349998,270.550323,22.143078
2008-05-27,23.960411,80.620003,278.637726,22.450951
2008-05-28,24.034952,80.080002,282.284027,22.245699
2008-05-29,23.993826,80.349998,289.616333,22.348324
2008-05-30,24.258581,81.620003,291.007263,22.356222
2008-06-02,23.917997,80.230003,285.642181,21.945724
2008-06-03,23.824179,80.110001,281.817047,21.558912
2008-06-04,23.801043,81.5,284.261169,21.740484
2008-06-05,24.345978,84.510002,291.255676,22.340433
2008-06-06,23.858877,80.629997,281.66803,21.701012
2008-06-09,23.340933,79.43,277.132507,21.87468
2008-06-10,23.858877,79.620003,275.294464,22.016775
2008-06-11,23.23811,77.279999,270.83847,21.408926
2008-06-12,22.267773,76.150002,274.688416,22.29307
2008-06-13,22.153391,79.169998,283.908447,22.948288
2008-06-16,22.727884,81.699997,284.55426,22.837763
2008-06-17,23.317801,82.970001,282.890076,22.73514
2008-06-18,22.973362,82.519997,279.372955,22.46674
2008-06-19,23.24968,84.260002,278.289978,22.837763
2008-06-20,22.526104,81.099998,271.449493,22.285173
2008-06-23,22.254923,80.68,270.843414,22.079924
2008-06-24,22.266485,79.639999,269.397827,21.890463
2008-06-25,22.798571,80.510002,273.719727,22.379906
2008-06-26,21.625158,76.300003,262.701385,21.90625
2008-06-27,21.860355,74.660004,262.328796,21.811518
2008-06-30,21.519772,73.330002,261.509125,21.716801
2008-07-01,22.450274,73.620003,265.637299,21.211573
2008-07-02,21.614882,71.440002,261.817139,20.43005
2008-07-03,21.86421,72.0,266.764954,20.508993
2008-07-07,22.511971,72.489998,270.197632,20.548464
2008-07-08,23.076174,75.040001,275.473297,20.406368
2008-07-09,22.395008,70.610001,269.025238,19.916933
2008-07-10,22.700893,70.629997,268.538422,20.090603
2008-07-11,22.18038,68.540001,265.175293,19.93272
2008-07-14,22.347452,66.279999,259.124634,19.853775
2008-07-15,21.802525,67.029999,256.377502,20.643192
2008-07-16,22.209936,71.839996,266.069489,21.519442
2008-07-17,22.081411,72.110001,264.99646,21.724688
2008-07-18,21.22546,69.120003,239.104858,20.414257
2008-07-21,21.371971,68.480003,232.8853,20.240591
2008-07-22,20.823177,67.970001,237.013458,20.366894
2008-07-23,21.368111,70.540001,243.029327,20.864229
2008-07-24,20.438898,78.720001,236.27327,20.082706
2008-07-25,20.836035,78.309998,244.400406,20.651089
2008-07-28,19.843842,75.980003,237.018417,20.130072
2008-07-29,20.188286,78.209999,239.994064,20.611614
2008-07-30,20.548143,78.209999,239.79039,20.706341
2008-07-31,20.428621,76.339996,235.344315,20.303745
2008-08-01,20.134302,75.75,232.41835,20.082706
2008-08-04,19.693472,75.709999,230.004044,19.956402
2008-08-05,20.645823,79.110001,238.374603,20.690548
2008-08-06,21.102074,78.089996,241.598633,21.329981
2008-08-07,21.022392,76.949997,238.011963,21.622065
2008-08-08,21.790953,80.510002,245.905624,22.206232
2008-08-11,22.306328,88.089996,248.801788,22.024668
2008-08-12,22.713743,87.25,249.681061,22.198338
2008-08-13,23.044048,86.690002,248.399399,22.03256
2008-08-14,23.046619,88.029999,251.111755,22.03256
2008-08-15,22.58651,86.400002,253.426697,21.953621
2008-08-18,22.541523,83.110001,247.539993,21.858889
2008-08-19,22.302473,81.290001,243.665192,21.652826
2008-08-20,22.599365,82.129997,240.932968,21.629049
2008-08-21,22.400148,83.260002,241.693024,21.541864
2008-08-22,22.721458,85.260002,243.7099,22.064957
2008-08-25,22.176521,82.849998,239.944397,21.922293
2008-08-26,22.31661,81.760002,235.547989,21.613201
2008-08-27,22.44899,81.730003,232.776016,21.843042
2008-08-28,22.329458,83.419998,235.359222,22.144209
2008-08-29,21.788382,80.809998,230.148102,21.629049
2008-09-02,21.359119,81.410004,231.12178,21.478462
2008-09-03,21.458082,80.769997,230.704483,21.319942
2008-09-04,20.720362,78.029999,223.675201,20.884037
2008-09-05,20.586699,79.190002,220.689621,20.329248
2008-09-08,20.296236,81.160004,208.618134,20.701752
2008-09-09,19.494263,79.040001,207.97731,20.685904
2008-09-10,19.485264,76.739998,205.741852,20.955366
2008-09-11,19.618925,79.510002,215.473557,21.668673
2008-09-12,19.142107,78.300003,217.415924,21.890594
2008-09-15,18.039389,77.339996,215.528198,21.256542
2008-09-16,17.977694,78.730003,220.03389,20.598711
2008-09-17,16.429003,71.540001,205.905777,19.47328
2008-09-18,17.233547,76.5,218.121338,20.020145
2008-09-19,18.110075,81.0,223.123795,19.940884
2008-09-22,16.842848,74.93,213.680222,20.1311
2008-09-23,16.301765,71.760002,213.248032,20.162798
2008-09-24,16.542101,69.959999,216.149155,20.384729
2008-09-25,16.955944,72.080002,218.379654,21.090101
2008-09-26,16.481693,70.699997,214.127304,21.716232
2008-09-29,13.528255,63.349998,189.268982,19.822004
2008-09-30,14.607842,72.760002,198.965912,21.153511
2008-10-01,14.02435,69.580002,204.529724,20.98707
2008-10-02,12.865082,67.360001,193.983322,20.804779
2008-10-03,12.47566,67.0,192.204895,20.86026
2008-10-06,12.613177,65.230003,184.405624,19.742744
2008-10-07,11.459045,58.52,171.887039,18.41124
2008-10-08,11.540015,61.02,167.96257,18.236872
2008-10-09,11.405067,56.0,163.427063,17.67416
2008-10-10,12.440957,56.25,164.927307,17.04011
2008-10-13,14.170869,62.02,189.278915,20.210363
2008-10-14,13.376597,55.860001,180.18309,19.100775
2008-10-15,12.588759,48.720001,168.489136,17.959484
2008-10-16,13.095137,50.290001,175.369385,19.1721
2008-10-17,12.518071,50.650002,185.066315,18.966032
2008-10-20,12.651737,52.970001,188.434418,19.592157
2008-10-21,11.758505,50.23,180.202957,18.514275
2008-10-22,12.449954,49.990002,176.685822,17.063883
2008-10-23,12.624744,50.32,175.021652,17.690008
2008-10-24,12.386978,48.959999,168.548752,17.404682
2008-10-27,11.835618,49.580002,163.68042,16.786486
2008-10-28,12.840663,56.040001,183.183563,18.30821
2008-10-29,13.437006,56.889999,177.843307,18.228947
2008-10-30,14.271115,56.709999,178.682846,17.935699
2008-10-31,13.827712,57.240002,178.518906,17.697933
2008-11-03,13.746744,55.77,172.125488,17.92778
2008-11-04,14.26469,58.450001,182.284409,18.649008
2008-11-05,13.276351,51.98,170.014221,17.499794
2008-11-06,12.736559,47.220001,164.539825,16.548714
2008-11-07,12.626031,49.209999,164.500092,17.04011
2008-11-10,12.322718,48.459999,158.360016,16.881592
2008-11-11,12.180058,46.299999,154.723679,16.802341
2008-11-12,11.582429,41.560001,144.559784,16.089027
2008-11-13,12.39469,44.93,155.031662,16.841963
2008-11-14,11.59785,41.75,154.008331,15.898809
2008-11-17,11.327955,39.689999,149.090317,15.31232
2008-11-18,11.555437,38.439999,147.749039,15.655429
2008-11-19,11.09019,35.84,139.184738,14.594182
2008-11-20,10.344761,35.029999,128.94136,13.987749
2008-11-21,10.613371,37.869999,130.367081,15.703307
2008-11-24,11.946148,42.5,127.888214,16.509218
2008-11-25,11.669824,42.189999,140.113693,15.950664
2008-11-26,12.209619,43.959999,145.101257,16.349623
2008-11-28,11.91016,42.700001,145.533447,16.134188
2008-12-01,11.429487,40.470001,132.13559,14.849518
2008-12-02,11.884459,41.189999,136.666122,15.280401
2008-12-03,12.325287,45.209999,138.812164,15.854914
2008-12-04,11.748224,47.32,136.2836,15.248485
2008-12-05,12.081095,48.259998,141.077423,15.854914
2008-12-08,12.816242,51.41,150.078888,16.764559
2008-12-09,12.859939,51.25,151.996414,16.437405
2008-12-10,12.622174,49.700001,153.412201,16.445381
2008-12-11,12.209619,48.25,149.139984,15.519785
2008-12-12,12.629888,51.25,156.859772,15.447968
2008-12-15,12.177487,48.849998,154.331223,15.192631
2008-12-16,12.264882,52.630001,161.58902,16.046415
2008-12-17,11.459045,53.18,156.601456,15.687345
2008-12-18,11.49375,52.080002,154.137482,15.400092
2008-12-19,11.567005,51.560001,154.08284,15.256464
2008-12-22,11.019503,49.84,147.595032,15.304338
2008-12-23,11.101757,51.080002,148.047104,15.384134
2008-12-24,10.929534,51.439999,150.49617,15.296357
2008-12-26,11.028499,51.779999,149.209534,15.264439
2008-12-29,11.131317,49.400002,147.749039,15.128791
2008-12-30,11.09019,50.759998,150.575653,15.432012
2008-12-31,10.96938,51.279999,152.830978,15.511801
2009-01-02,11.663397,54.360001,159.621811,16.221966
2009-01-05,12.155637,54.060001,162.965073,16.373566
2009-01-06,11.955145,57.360001,165.950653,16.565073
2009-01-07,11.696815,56.200001,159.964584,15.567659
2009-01-08,11.914015,57.16,161.544312,16.054396
2009-01-09,11.641547,55.509998,156.517014,15.575633
2009-01-12,11.394788,51.919998,155.334702,15.535741
2009-01-13,11.27269,51.450001,156.144424,15.815017
2009-01-14,10.966806,48.490002,149.512558,15.232523
2009-01-15,10.716188,51.439999,148.528961,15.352218
2009-01-16,10.581241,51.59,148.86676,15.727242
2009-01-20,10.050444,48.439999,140.461441,14.745786
2009-01-21,10.645502,50.540001,150.560745,15.463924
2009-01-22,11.35623,49.939999,152.259705,13.65262
2009-01-23,11.35623,50.630001,161.300888,13.724436
2009-01-26,11.520738,49.630001,160.88858,14.067541
2009-01-27,11.660825,48.439999,164.668991,14.091482
2009-01-28,12.106798,50.360001,173.20845,14.394695
2009-01-29,11.952574,50.0,170.550735,14.035626
2009-01-30,11.583714,58.82,168.171204,13.644643
2009-02-02,11.761074,61.150002,169.184616,14.227131
2009-02-03,11.950002,63.59,169.125,14.761744
2009-02-04,12.02326,61.060001,170.391769,14.865476
2009-02-05,12.397261,63.18,175.717133,15.192631
2009-02-06,12.816242,66.550003,184.440399,15.687345
2009-02-09,13.174819,66.709999,188.161194,15.511801
2009-02-10,12.573337,63.310001,178.096649,15.001121
2009-02-11,12.443527,64.349998,177.863174,15.328272
2009-02-12,12.758407,63.959999,180.35199,15.368173
2009-02-13,12.744272,63.259998,177.684341,15.232523
2009-02-17,12.149211,61.669998,170.22287,14.533566
2009-02-18,12.128648,62.349998,175.414093,14.557667
2009-02-19,11.649259,61.950001,170.212936,14.388954
2009-02-20,11.721232,63.860001,172.105621,14.461259
2009-02-23,11.175014,61.709999,163.963577,13.826571
2009-02-24,11.599139,65.599998,171.608856,13.794431
2009-02-25,11.716092,63.709999,169.716156,13.625723
2009-02-26,11.462904,62.34,167.500565,13.191879
2009-02-27,11.478327,64.790001,167.902954,12.974961
2009-03-02,11.302252,61.990002,162.522949,12.685737
2009-03-03,11.357516,61.700001,161.68837,12.758042
2009-03-04,11.717377,64.809998,158.429565,12.950862
2009-03-05,11.41792,64.769997,151.832474,12.267968
2009-03-06,10.962953,61.689999,153.28801,12.275998
2009-03-09,10.681486,60.490002,144.505127,12.171559
2009-03-10,11.39093,65.709999,153.089294,13.240085
2009-03-11,11.911447,68.540001,157.927826,13.746232
2009-03-12,12.383123,69.580002,160.719681,13.66589
2009-03-13,12.329144,68.629997,161.161804,13.376668
2009-03-16,12.263597,66.980003,158.812088,13.055305
2009-03-17,12.808533,71.349998,166.586517,13.577512
2009-03-18,13.047585,71.25,165.473755,13.625723
2009-03-19,13.060435,70.099998,163.903961,13.770328
2009-03-20,13.056581,69.959999,164.013245,13.706059
2009-03-23,13.83671,75.580002,173.173676,14.726378
2009-03-24,13.687623,72.809998,172.463287,14.405018
2009-03-25,13.686338,72.400002,170.923309,14.364852
2009-03-26,14.120744,73.690002,175.503525,15.128086
2009-03-27,13.732609,70.519997,172.726578,14.5657
2009-03-30,13.429296,71.440002,170.237762,14.043487
2009-03-31,13.510265,73.440002,172.905411,14.758518
2009-04-01,13.969089,73.5,175.90094,15.513713
2009-04-02,14.485748,76.339996,180.078766,15.497649
2009-04-03,14.907303,78.169998,183.695236,15.063808
2009-04-06,15.223467,77.989998,182.930222,15.071846
2009-04-07,14.780065,75.510002,178.166199,15.071846
2009-04-08,14.949712,76.980003,179.830383,15.41731
2009-04-09,15.367409,79.769997,185.046448,15.802939
2009-04-13,15.450946,78.940002,187.833328,15.738667
2009-04-14,15.205473,77.220001,183.263046,15.545847
2009-04-15,15.119361,74.709999,188.523834,15.128086
2009-04-16,15.609033,77.25,193.113983,15.875247
2009-04-17,15.862221,78.050003,194.852676,15.425342
2009-04-20,15.486937,77.57,188.424484,14.951336
2009-04-21,15.648872,78.739998,189.502472,15.240556
2009-04-22,15.616742,79.199997,190.689743,15.087914
2009-04-23,16.116697,80.610001,191.102066,15.20039
2009-04-24,15.923913,84.459999,193.486557,16.799162
2009-04-27,16.030584,83.120003,191.727997,16.389427
2009-04-28,15.923913,82.400002,190.615234,16.011824
2009-04-29,16.083277,79.790001,194.470154,16.268915
2009-04-30,16.171957,80.519997,196.705612,16.276951
2009-05-01,16.35318,78.959999,195.572983,16.26088
2009-05-04,16.973938,79.769997,199.691208,16.220718
2009-05-05,17.056194,81.900002,200.192932,15.899349
2009-05-06,17.029203,81.989998,200.431381,15.899349
2009-05-07,16.587088,79.279999,197.023544,15.521748
2009-05-08,16.603794,77.949997,202.348923,15.602096
2009-05-11,16.652632,78.610001,202.671814,15.521748
2009-05-12,15.990742,77.93,198.21579,15.979688
2009-05-13,15.357126,74.190002,193.511398,15.867215
2009-05-14,15.801812,75.110001,192.497986,16.11627
2009-05-15,15.733695,73.599998,193.739914,16.244814
2009-05-18,16.277349,75.949997,197.137802,16.550104
2009-05-19,16.380163,77.870003,198.151215,16.420744
2009-05-20,16.177105,77.970001,197.306717,16.477341
2009-05-21,15.959895,75.959999,196.968903,16.024576
2009-05-22,15.743981,75.639999,195.478607,15.967985
2009-05-26,16.808146,78.389999,200.873505,16.445
2009-05-27,17.099895,77.099998,201.469635,16.275219
2009-05-28,17.359507,77.650002,203.873993,16.533936
2009-05-29,17.454611,77.989998,207.266922,16.889681
2009-06-01,17.909582,83.050003,211.901779,17.302017
2009-06-02,17.927572,84.93,212.815842,17.302017
2009-06-03,18.115215,85.68,214.430344,17.568821
2009-06-04,18.473791,85.519997,218.717453,17.649675
2009-06-05,18.593323,87.559998,220.724396,17.900309
2009-06-08,18.48793,86.360001,217.967331,17.827541
2009-06-09,18.342705,87.080002,216.402512,17.851803
2009-06-10,18.025251,86.589996,214.902267,18.231798
2009-06-11,17.986691,85.690002,213.113907,18.458178
2009-06-12,17.603695,84.080002,211.047348,18.862432
2009-06-15,17.490602,83.18,207.038422,18.9352
2009-06-16,17.524017,82.150002,206.655899,18.959455
2009-06-17,17.425049,82.650002,206.238617,19.145411
2009-06-18,17.463608,81.599998,205.692169,18.99988
2009-06-19,17.926291,82.959999,208.687683,19.460728
2009-06-22,17.655106,79.150002,202.358856,18.82201
2009-06-23,17.223278,77.68,201.529251,18.87051
2009-06-24,17.507305,79.269997,203.322586,18.975624
2009-06-25,17.975126,82.199997,206.541641,19.234344
2009-06-26,18.306719,83.879997,211.285797,18.878599
2009-06-29,18.246311,83.029999,210.6996,19.290943
2009-06-30,18.305428,83.660004,209.432846,19.21818
2009-07-01,18.356844,81.599998,208.141235,19.436468
2009-07-02,17.995687,79.32,202.925171,18.894777
2009-07-06,17.814472,78.099998,203.481552,18.757326
2009-07-07,17.40192,75.629997,197.033493,18.21563
2009-07-08,17.635826,77.360001,199.94455,18.239885
2009-07-09,17.525299,78.099998,203.869034,18.14286
2009-07-10,17.80291,77.629997,205.861069,18.102436
2009-07-13,18.293861,81.470001,210.779083,18.781582
2009-07-14,18.284861,81.949997,210.972824,18.684561
2009-07-15,18.877357,84.550003,217.669266,19.501152
2009-07-16,18.959608,86.110001,219.869965,19.759871
2009-07-17,19.503258,85.849998,213.734863,19.638597
2009-07-20,19.652342,88.230003,213.695114,19.832642
2009-07-21,19.472412,89.010002,212.567459,20.075193
2009-07-22,20.144583,88.790001,212.463135,20.05093
2009-07-23,20.283388,93.870003,217.256958,20.6654
2009-07-24,20.562281,86.489998,221.916641,18.959455
2009-07-27,20.57642,84.239998,220.962845,18.684561
2009-07-28,20.563568,84.980003,218.503845,18.975624
2009-07-29,20.567419,84.339996,216.71051,19.242428
2009-07-30,20.922142,86.089996,221.380142,19.250513
2009-07-31,20.999258,85.760002,220.093506,19.01605
2009-08-03,21.389963,87.440002,224.643906,19.266685
2009-08-04,21.276865,85.800003,225.399002,19.21818
2009-08-05,21.220314,84.290001,224.112366,19.250513
2009-08-06,21.066088,84.470001,223.724884,18.967539
2009-08-07,21.271723,85.32,227.073105,19.048386
2009-08-10,21.170189,84.440002,226.829697,18.9352
2009-08-11,20.92728,83.559998,225.503311,18.700731
2009-08-12,21.246019,85.959999,227.808319,19.024134
2009-08-13,21.645723,84.599998,229.646378,19.096901
2009-08-14,21.434944,83.580002,228.513733,19.153494
2009-08-17,20.510872,81.059998,221.007553,18.797752
2009-08-18,21.077658,82.120003,221.201294,19.171753
2009-08-19,21.154768,83.0,220.550537,19.228666
2009-08-20,21.377113,84.089996,228.717407,19.24493
2009-08-21,21.748549,85.0,231.116806,19.846588
2009-08-24,21.727982,84.5,232.850525,20.03359
2009-08-25,21.771685,84.190002,234.162003,20.03359
2009-08-26,21.515917,84.0,232.487885,19.960413
2009-08-27,21.778105,84.309998,231.524155,20.07424
2009-08-28,21.855217,82.760002,230.873398,20.066114
2009-08-31,21.618732,81.190002,229.343338,20.041725
2009-09-01,21.244738,79.160004,226.40744,19.513237
2009-09-02,21.229315,78.139999,225.041321,19.39941
2009-09-03,21.405388,78.459999,227.281754,19.602673
2009-09-04,21.888636,78.870003,229.159531,20.017334
2009-09-08,22.225361,80.900002,227.828201,20.179941
2009-09-09,21.995306,82.239998,230.485916,20.147419
2009-09-10,22.177805,83.849998,233.948395,20.326288
2009-09-11,22.1264,84.540001,234.54451,20.212461
2009-09-14,22.326889,83.860001,236.024887,20.326288
2009-09-15,22.511971,83.550003,237.227066,20.488903
2009-09-16,23.374344,90.699997,242.567337,20.488903
2009-09-17,23.718788,90.440002,244.271255,20.570208
2009-09-18,23.779196,90.279999,244.14209,20.537683
2009-09-21,23.650673,90.559998,246.894196,20.570208
2009-09-22,23.709793,93.75,247.917542,20.952337
2009-09-23,23.840887,92.379997,247.619476,20.903553
2009-09-24,23.624968,92.110001,246.779938,21.090557
2009-09-25,23.438612,90.519997,244.648788,20.773466
2009-09-28,23.924425,92.209999,247.654251,21.00112
2009-09-29,23.82546,91.720001,247.654251,20.936077
2009-09-30,23.821608,93.360001,246.322906,20.911688
2009-10-01,23.244545,91.040001,242.025848,20.228727
2009-10-02,23.763775,89.849998,240.724319,20.293772
2009-10-05,23.907713,88.669998,242.681595,20.03359
2009-10-06,24.420521,90.910004,247.758575,20.415724
2009-10-07,24.451365,93.970001,257.097839,20.407593
2009-10-08,24.325413,95.220001,255.42868,20.871033
2009-10-09,24.479639,95.709999,256.457001,20.773466
2009-10-12,24.52334,93.599998,260.326813,20.911688
2009-10-13,24.421806,94.830002,261.355133,20.984863
2009-10-14,24.585028,97.459999,265.930389,21.106819
2009-10-15,24.491213,96.010002,263.242859,21.716602
2009-10-16,24.168615,95.32,273.148438,21.545864
2009-10-19,24.401245,94.68,274.2612,21.432041
2009-10-20,25.54509,94.980003,274.077393,21.44017
2009-10-21,26.336786,93.419998,273.769409,21.61091
2009-10-22,26.372772,93.449997,275.25473,21.61904
2009-10-23,26.210833,118.489998,275.05603,22.781706
2009-10-26,26.023195,124.639999,275.314331,23.318317
2009-10-27,25.366446,122.07,272.373474,23.245146
2009-10-28,24.72769,121.639999,268.404297,22.781706
2009-10-29,25.235355,122.580002,273.744568,22.944313
2009-10-30,24.226456,118.809998,266.327789,22.545919
2009-11-02,24.330559,118.839996,265.269684,22.667875
2009-11-03,24.258581,118.370003,266.909027,22.383314
2009-11-04,24.52334,117.099998,268.419189,22.814226
2009-11-05,24.93718,120.610001,272.552307,23.147577
2009-11-06,24.977018,126.199997,273.769409,23.188231
2009-11-09,25.892101,126.669998,279.437531,23.570362
2009-11-10,26.087454,130.149994,281.548798,23.586628
2009-11-11,26.122156,129.910004,283.436523,23.67606
2009-11-12,25.960218,130.529999,282.090271,23.871191
2009-11-13,26.276381,132.970001,284.176697,24.090717
2009-11-16,26.556562,131.589996,286.278046,24.017538
2009-11-17,26.604115,131.25,286.87912,24.499361
2009-11-18,26.470449,131.289993,286.461853,24.589191
2009-11-19,25.770002,128.990005,284.643677,24.319702
2009-11-20,25.694174,129.660004,283.138458,24.189035
2009-11-23,26.460167,133.0,289.293427,24.450365
2009-11-24,26.275097,132.940002,289.661041,24.425861
2009-11-25,26.24297,134.029999,290.977478,24.327864
2009-11-27,25.780289,131.740005,288.006805,23.862377
2009-11-30,25.692886,135.910004,289.616333,24.017536
2009-12-01,25.315033,138.5,293.029114,24.507528
2009-12-02,25.219931,142.25,291.85675,24.319702
2009-12-03,25.252062,141.169998,290.977478,24.360533
2009-12-04,24.845932,137.580002,290.614838,24.483028
2009-12-07,24.284286,134.210007,291.230835,24.327864
2009-12-08,24.402525,134.110001,291.628235,24.148207
2009-12-09,25.421709,131.309998,292.606873,24.262533
2009-12-10,25.245634,135.380005,293.838867,24.393202
2009-12-11,25.019426,134.149994,293.347046,24.376865
2009-12-14,25.31632,131.380005,295.940186,24.589191
2009-12-15,24.955173,130.229996,294.653564,24.515694
2009-12-16,25.065701,128.360001,296.948639,24.581028
2009-12-17,24.658287,126.910004,295.050964,24.172707
2009-12-18,25.117111,128.479996,296.282959,24.793352
2009-12-21,25.476976,132.789993,297.40567,24.924023
2009-12-22,25.750729,133.75,298.617767,25.169012
2009-12-23,25.974354,138.940002,303.863647,25.250677
2009-12-24,26.866302,138.470001,307.241699,25.316008
2009-12-28,27.196602,139.309998,309.422516,25.454838
2009-12-29,26.874012,139.410004,307.69873,25.634502
2009-12-30,27.200455,136.490005,309.352966,25.283342
2009-12-31,27.083506,134.520004,307.986847,24.89135
2010-01-04,27.505054,133.899994,311.349976,25.275177
2010-01-05,27.552608,134.690002,309.978882,25.283342
2010-01-06,27.114347,132.25,302.164703,25.128178
2010-01-07,27.064222,130.0,295.130463,24.866852
2010-01-08,27.244156,133.520004,299.06488,25.038349
2010-01-11,27.00382,130.309998,298.612823,24.719858
2010-01-12,26.69665,127.349998,293.332153,24.55653
2010-01-13,27.073221,129.110001,291.648102,24.785191
2010-01-14,26.916422,127.349998,293.019196,25.283342
2010-01-15,26.466595,127.139999,288.126007,25.201679
2010-01-19,27.63743,127.610001,291.911407,25.397671
2010-01-20,27.212029,125.779999,288.329681,24.981182
2010-01-21,26.741631,126.620003,289.606384,24.507528
2010-01-22,25.415281,121.43,273.227905,23.650047
2010-01-25,26.099028,120.309998,268.255249,23.944042
2010-01-26,26.46788,119.480003,269.457428,24.091042
2010-01-27,26.717218,122.75,269.298462,24.229874
2010-01-28,25.613209,126.029999,265.418701,23.813379
2010-01-29,24.683992,125.410004,263.257751,23.013071
2010-02-01,25.027143,118.870003,264.787811,23.200891
2010-02-02,25.172379,118.120003,263.843964,23.24173
2010-02-03,25.605494,119.099998,268.662598,23.38056
2010-02-04,24.682707,115.940002,261.687958,22.735409
2010-02-05,25.120964,117.389999,263.928406,22.882408
2010-02-08,24.948748,116.830002,265.011353,22.637409
2010-02-09,25.21479,118.029999,266.486755,22.874241
2010-02-10,25.077271,117.360001,265.498199,22.857906
2010-02-11,25.53352,120.089996,266.466888,22.964071
2010-02-12,25.753294,119.660004,264.837494,22.808908
2010-02-16,26.141434,117.529999,268.901062,23.260166
2010-02-17,26.03219,116.309998,267.366028,23.457073
2010-02-18,26.081034,118.080002,269.854858,23.768854
